Loan ID,Loan Grade,Exception IDs
7040084.22,88,1|3
6917410.4,94,1|2
535355.25,94,1|3
5693171.65,46,1|4
2226934.96,94,1|2
9562127.05,88,1|2|3
7854012.57,94,3
3393279.17,100,
3362218.9,92,3
8287416.51,99,2
1577607.08,100,
323749.76,92,1|3
4983822.52,99,2
5807008.43,96,1
9275923.5,78,3|4
5178508.95,94,3
5094587.4,96,1
5872196.9,100,
3880907.81,92,3
5676243.56,80,3|4
4580620.51,88,1|3
5460625.67,100,
4095928.86,96,1
7375141.39,100,
178989.6,96,1
4885162.68,93,1|2|3
449344.03,100,
3853179.48,90,3
3768192.7,90,1|3
1874731.62,90,1|3
213240.32,100,
1028532.28,88,1|3
2305902.76,96,1
3259732.88,96,1
6666414.68,96,1
4637003.16,100,
437521.89,93,2|4
9438572.34,100,3
2352587.02,92,1|3
2034260.7,100,
3144366.77,87,2|3
4864114.76,96,1
6968571.28,96,1
8478070.5,100,
1248237.85,88,1|3
5218155.03,100,
7733531.31,90,3
5125143.74,96,1
5708308.64,100,3
9537992.42,94,3
6226562.33,98,3
9454025.65,100,3
8135867.33,90,1|3
3465653.4,94,3
6022749.57,96,1
9178422.25,100,
8806776.43,96,1
6254062.51,92,1|3
5754080.65,99,2
6243192.63,90,1|3
5513500.35,100,
6568041.74,96,1
4170132.87,100,
1965465.16,100,
348029.24,90,3
4782696.0,100,
3586335.23,94,3
3287773.01,96,1
9078956.55,100,
520529.77,100,
4514911.68,94,1|3
677410.03,100,
3147023.02,94,1|2
9196099.91,90,3
2189801.34,95,2|3
1790068.15,94,3
9206148.55,90,1|3
3670297.3,96,1
9666197.75,86,1|3
7812373.07,96,1
4054230.69,100,
2043766.72,100,3
6493761.57,98,3
8019559.13,100,
1826008.59,92,1|3
1792862.55,94,3
8879276.32,100,
6840555.77,96,1|3
334670.43,90,3
1324190.12,100,
1908839.45,87,2|3
2901648.49,100,3
375744.48,96,1
8399205.27,60,4
8266239.38,96,1
1444587.06,95,1|2
5519324.74,100,
8089112.03,90,3
7372664.67,98,3
8083049.89,90,1|3
3581096.48,100,
8660321.09,100,
9642891.95,90,1|3
4963691.9,94,4
7635171.25,96,1|3
4655929.03,94,1|3
7466235.86,86,1|3
7131152.38,96,1
9001288.69,96,1|3
4685131.08,86,1|3
7666398.05,44,3|4
6613877.6,90,2|3
7973351.52,88,1|3
2272625.52,96,3
9687472.83,100,
4749874.1,96,1
8769274.3,93,1|2
8860072.92,100,
4736708.13,100,
3727672.46,90,1|3
6336279.71,100,
7682011.59,96,1
7699344.66,96,1
903341.7,96,1
4007258.9,100,
104241.09,95,1|2|3
3810930.38,100,
4670365.24,96,1
1864088.3,100,
1620401.31,90,1|3
8047502.45,40,1|3|4
3582303.96,100,
446059.47,96,1
2526844.75,90,3|4
3160022.82,100,
6555207.41,92,3
730934.31,95,1|2
6631596.4,96,1
3959225.92,96,1
9372161.15,94,1|3
9038888.19,96,1
6164365.59,100,
5810207.56,93,1|2
1650097.26,100,
4257240.33,98,3
1902724.96,86,1|4
1617196.31,96,1
8598505.83,96,1
138454.97,100,3
6287413.91,98,3
2577756.37,100,
6152894.24,100,
9160324.09,96,1
3523215.19,100,
5954194.21,96,1
7716483.36,86,1|3
7080581.14,100,
7293469.91,92,1|3
6792137.4,90,1|3
3957860.34,86,1|3
503034.62,88,1|3
5052744.26,96,1
6107860.39,100,
4955437.55,100,
7753649.57,100,
7562530.74,94,3
6528206.18,94,1|3
2483308.28,94,1|3
3292658.34,96,1|3
263556.64,88,1|3
6013697.89,94,1|3
8464411.48,100,
3616983.05,90,3
5053741.6,86,1|3
4863746.38,96,1
1045544.29,100,
6307375.13,92,3
3461009.14,92,3
5728777.25,94,1|3
3471955.62,94,1|3
3254216.28,95,1|2
7903009.98,100,
2070169.45,100,
536501.33,90,3
4398540.67,92,2|3
3942752.34,96,1
9592299.03,100,
1785737.5,79,4
5111017.49,96,1
8771263.45,100,
7977296.19,90,3
4660746.88,98,3
2174866.94,90,2|3
4883855.57,90,1|3
947453.75,94,3
1710663.22,96,1|3
5300835.53,92,3
8978095.16,96,1
5498472.67,98,3
9781302.8,96,1
5373005.11,93,1|2
1264541.05,96,1|3
7903535.09,94,1|3
6298141.55,100,
9653601.46,90,3
7457273.84,96,1
3948046.29,88,1|2|3
6161493.52,96,1
1958024.04,96,1
9368461.89,86,1|3
769182.09,86,1|3
1775623.31,96,1|3
9029009.59,100,
744545.3,88,1|3
2792964.67,98,3
8454687.5,96,1|3
9352645.84,95,1|2
8303668.14,100,
6391085.54,99,2
4626119.34,88,1|3
7327599.67,94,3
7964247.62,100,
9659301.27,96,1
6399998.88,100,
5486083.51,100,3
560882.6,90,2|3
1874058.98,80,4
7462788.38,98,3
5231532.29,100,
9971448.76,100,
3458988.07,96,1|3
3538693.3,94,1|3
519738.11,92,2|3
7267572.95,94,1|2
2230073.05,94,3
9772081.53,94,3
4939215.62,96,3
4206249.33,96,1
1794772.6,92,3
3973139.56,90,1|3
351595.85,96,1|3
6170186.97,96,1
104862.51,90,1|3
6349012.34,92,1|3
6107363.01,94,3
2460749.34,94,1|2
8796343.25,92,1|3
4942174.12,92,1|3
8400934.85,88,1|3
2299414.61,91,1|2|3
5822788.84,86,1|2|3
8969758.37,96,1
7554084.71,94,3
4344090.3,96,1
957627.92,100,3
3784965.52,96,1
1812145.1,94,1|3
6547242.01,95,1|2
7474988.94,100,3
3382112.88,94,1|3
4979314.06,92,1|3
2439946.0,96,1|3
8670906.41,100,
6560837.04,86,1|3
4120726.32,88,1|3
5449655.29,96,1
8865004.59,52,1|3|4
3189984.52,100,
3403650.39,90,1|3
9953999.11,96,1
1796223.65,100,
435376.3,92,1|3
621718.59,92,1|3
6623385.07,100,
461083.96,99,2
6547014.02,96,1
183729.91,100,
153900.33,96,1
9390001.49,95,2|3
3091719.14,100,
7425805.81,100,
18142.68,92,1|3
7455995.58,98,3
6028467.13,100,
1455803.65,100,
2821227.98,100,
9295459.54,86,1|3
5342542.3,100,3
6142024.22,100,
3715807.42,96,1
6256177.77,20,4
7684026.73,96,1
9934603.01,100,3
686885.16,88,1|3
9366052.89,92,2|3
5031008.92,100,
2772104.46,98,3
8310657.67,100,
8712900.45,97,2
8570138.88,97,2|3
7245143.25,100,
7683874.61,96,1
7481249.88,94,1|3
2554532.28,96,1
9579812.83,96,1|3
737972.94,96,1|3
9864645.14,100,
2829738.86,96,1
5593655.8,98,2
7966338.19,100,
2044781.67,95,2|3
7934307.15,92,1|3
8131125.12,92,3
1827255.81,97,2
8988639.43,86,1|2|3
838435.11,100,
2222982.62,100,3
9630166.07,90,1|3
8630957.97,90,3
2309068.12,96,1
6283055.36,100,
9425154.95,100,
2019879.24,100,
2272592.17,96,1
3316038.92,96,1
5286395.86,96,1
3325378.12,90,3
2167744.53,96,1
7385065.11,92,1|3
3495414.69,100,3
4927494.49,90,3
227497.04,96,1
7127350.98,96,1
9541610.22,100,3
5064766.34,100,3
6759055.93,96,1
3053934.52,100,3
594628.67,94,1|2
4097857.6,100,
3933494.43,100,
5490384.22,100,
3012873.17,100,
8632007.96,96,1
1761265.94,100,
8527672.09,90,3
3330167.66,96,1
5797427.79,86,1|3
382028.62,90,3
2114524.18,98,3
7927579.1,96,1
4913178.69,90,3
427509.87,90,3
3698357.38,100,
927862.76,100,
6952856.78,100,3
5183451.41,64,3|4
4837844.9,96,1
448828.13,86,1|3
9139543.1,96,3
2147948.34,93,1|2
5281185.95,100,
4298842.85,96,1
6588133.56,96,1
7804893.16,94,1|3
959375.92,96,1
8901767.47,100,
1814626.46,100,
5192797.54,96,1
8521179.0,86,1|3
1878654.41,30,2|3|4
2082231.3,100,
4201954.22,94,3
1673955.22,92,1|3
2096764.39,83,1|2|4
4408155.94,96,1
3531600.57,98,3
1891696.05,97,2|3
1401683.5,96,1
2184949.79,100,
6094353.72,95,1|2
8044164.44,86,1|3
4785355.26,90,1|3
8191164.88,94,3
404233.27,95,1|3|4
3143709.95,94,1|3
6681793.48,93,1|3|4
1888480.84,96,1|3
5596762.2,100,
4069597.83,96,1
4500422.27,91,1|2|3|4
116075.93,87,2|3
1380451.48,94,1|3
6544989.93,96,1
5599450.77,96,1
9034889.11,96,1
8955740.28,88,1|2|3
1969681.21,96,1
8083031.65,100,
3840250.8,100,3
2974141.9,91,4
5315248.78,90,3
7178636.83,90,3
9978381.44,100,
2778628.11,100,
9773971.37,94,3
5908253.83,96,3
8721073.32,90,3
7003119.24,100,
2936876.3,96,1|3
7761130.62,100,
4308852.07,96,1
955561.3,100,
835897.04,96,1
2573486.01,88,1|3
8746919.07,88,1|2|3
5612156.86,98,3
4610288.87,100,
5114342.44,100,
4907513.71,100,
5375707.26,96,1
2232542.22,100,
4602722.14,100,3
3537969.34,46,1|4
3550011.63,96,1
3037354.16,96,3
2325968.24,96,1
5745152.65,92,3
478488.92,96,1
3534419.35,100,
9159014.32,90,3
8603677.17,100,
2188007.54,94,1|2
9782142.63,98,3
2720575.71,90,4
2316396.34,96,3
3895202.1,86,1|3
8876487.84,83,1|2|3
4290420.75,98,3
8331732.71,95,1|2|3
4291414.89,96,1
8387396.55,96,1
9763292.29,94,1|2
3335354.88,96,1
8616477.7,96,1|3
3884077.87,92,2|3
4502074.99,100,
412934.37,94,3
151674.75,100,
7435433.44,96,1
9065821.05,96,1
119581.37,92,1|3
7310788.76,98,3
7228798.02,96,1
445309.44,96,1
5137372.1,87,2|3
7608545.74,100,
6488519.0,94,1|2
6455161.67,13,1|2|4
5212127.21,95,1|2|3
2946729.85,100,
2680070.82,90,1|4
9847390.06,98,3
3443652.96,96,3
5996275.74,100,
8627734.4,96,1
8744432.01,96,1
9501467.56,92,1|3
8017855.6,90,1|3
5656739.13,93,3|4
2950580.2,86,1|2|3
9801491.7,100,
9780720.99,94,3
4019334.77,97,2|3
1634365.04,50,4
8091509.59,86,1|3
714275.42,99,2|3
8419607.89,99,2
2594048.91,87,2|3
1819877.13,96,1|3
9322525.13,95,1|2
7662791.91,96,1
3039717.72,100,
1492684.17,96,1
8390330.41,99,2
542647.67,95,1|2|3
4470405.63,100,
9017670.57,100,
4941599.57,96,1
5939159.52,100,3
1082524.13,83,1|2|3
8088208.95,96,1
1360143.59,100,
8330019.1,96,1
3575812.85,38,2|4
8229355.43,96,1
2264726.61,94,1|3
2913323.38,100,
3443894.04,100,
6537811.77,88,1|3
3373910.03,92,3
1385345.81,95,1|2
2525879.32,100,3
6436577.48,92,1|3
6219194.77,95,1|2
2264763.63,96,1
1944480.21,95,1|2
3887403.81,100,
2557232.53,90,1|3
8596065.19,96,1
4740559.91,92,1|3
2274699.15,95,1|2
3401570.15,94,3
4138703.99,90,3
4038765.74,100,
2459077.09,94,1|2
2514398.38,98,2
9326426.64,100,
4704537.23,96,1|3
147105.22,92,1|3
5836641.69,96,3
3911539.92,100,
6962935.39,96,1
651592.49,86,1|3
3764073.59,88,1|3
2420366.98,96,1
8039887.01,90,1|3
3918020.62,96,1
1444433.3,90,2|3
6651908.29,90,1|3
7321261.0,100,
6622468.45,100,
8561453.13,99,2
2698528.91,94,3
4012951.87,100,
2584267.64,96,1|3
4975308.99,90,3
7046089.55,100,
8207503.09,100,
9091372.64,100,
8064091.22,96,1
5940163.01,100,
3708255.86,88,1|3
1160376.5,91,1|2|3
9905750.41,96,1
5554432.65,100,3
166415.27,96,1
3436921.56,94,3
1954276.74,40,4
3120748.09,97,2
9973598.91,96,1
1265252.74,96,1
1599136.96,100,
8995237.46,94,1|3
1541946.68,100,
7623257.28,88,1|3
9765177.17,90,1|3
248658.02,100,
7446035.88,93,1|2
1906410.99,97,2
9101342.61,100,3
8550648.88,10,3|4
2320726.63,98,2
1006674.92,88,1|3
2127790.06,96,1
5473133.61,92,2|3
8197594.94,91,1|2|3|4
1008177.23,90,1|3
2061168.2,92,1|3
6957113.67,95,1|2
520998.16,94,1|2
207135.27,95,1|2
939001.7,100,
6064166.66,98,3
7731176.29,100,3
5264546.75,96,1
2016857.15,96,1
6670277.27,80,4
5574462.57,100,
5673221.98,100,
4023174.12,86,1|3
7742450.97,100,
9219885.77,100,
6786121.66,99,2|3
4671079.89,98,3
5954181.61,92,3
1399106.87,88,1|3
5724017.24,99,2
5650319.04,92,3
6640130.49,100,
320713.44,96,1
1495732.02,100,
1913506.4,96,1
3195886.39,96,1
9413834.8,100,
7693577.58,96,1
3618799.56,86,1|3
4448466.49,94,1|2
5944749.16,56,1|4
8836237.01,100,
7568334.93,90,1|3
3555796.7,100,
4290091.32,92,3
9463628.55,90,3
3244282.77,20,4
6284326.97,94,1|2
5872223.98,10,3|4
2620753.9,90,3
4022277.84,99,2
7605052.76,96,1|3
8258279.82,96,1|3
8547664.45,88,1|3
6675157.02,96,1
8010327.8,96,1|3
6437210.47,96,1
5732667.86,88,1|3
2193001.31,92,3
8503830.31,100,
3441931.78,90,1|3
9848272.33,96,1|3
2174487.07,92,3
3797761.64,96,1
2022520.02,96,3
6907673.34,90,3
7316338.91,100,
6413808.03,86,1|3
5300124.59,96,1|3
2071759.95,99,2
5122597.58,100,
3639715.21,96,1
9618582.95,92,1|3
1724488.36,96,1
5500743.44,90,2|3
2687170.4,90,3
6580487.93,96,1
38647.27,98,2
1474730.57,100,
9658607.1,96,3
4521179.88,90,1|3
7055632.78,94,1|2
7176757.37,100,
6473821.41,96,1
2821287.12,96,1|3
6238832.98,88,1|3
102489.35,90,3
5730389.87,94,3
3728945.89,86,1|2|3
1240795.29,92,3
3051863.58,96,3
2801564.76,92,3
3757559.45,90,1|3
2513271.99,96,1
3012200.19,100,
732026.61,96,1
9814606.99,96,1
6538230.9,100,
606332.2,100,3
4697019.25,92,1|3
3043884.64,96,3
8601079.51,98,2
7890079.82,96,3
5068964.29,86,1|3
6361940.45,96,1
3884576.8,96,1
8762003.61,96,1
1584266.61,100,
5471864.61,100,
6437219.56,100,
192602.33,92,1|3
6370497.64,100,
9398498.86,96,1
5888432.8,96,1
3787999.01,96,1
3077946.38,96,1
3529223.8,84,1|3|4
6733936.91,90,2|3
1348543.28,92,3
7020618.47,96,1
4348968.25,90,1|3
386391.61,94,1|3
2718044.66,92,3
1037336.28,99,2
9362747.6,96,1
5682759.5,96,1
5034037.46,92,3
1921802.97,94,1|3
471268.07,96,3
2727861.85,56,1|4
937916.1,56,1|4
6378107.33,95,1|2
8869779.7,90,1|3
9168749.87,94,3
5969242.34,92,1|3
3442435.43,98,3
592702.5,96,1
7647570.53,96,1
8797541.02,94,3
7114978.11,100,
189007.55,96,1
1375120.56,91,1|4
3259828.98,96,1
7727147.43,100,3
7100625.7,96,1|3
9539619.18,96,1
1424570.66,96,1
3410758.82,100,
1621388.41,94,3
7908027.86,95,4
3372772.12,96,1
6520245.32,90,3
9652115.28,94,3
7102306.35,90,3
1705075.72,92,3
5692399.8,100,
1348291.43,96,1
5950022.82,98,3
4684697.45,100,
3863590.47,92,1|3
2708590.71,100,
9970049.97,94,1|3
8890613.53,96,1
6614147.55,92,3
8083524.89,90,2|3
4509333.23,86,1|3
189118.82,96,1
7765996.94,92,3
9342900.52,96,1
5325479.83,96,1
5125564.96,83,1|2|3
3099574.12,99,2|3
630325.89,92,3
