Data Extract Date,Portfolio,Loan ID,Property ID,Original Balance,Current Balance,Arrears Balance,Months in Arrears,CMS,Current LTV,Original LTV,Latest Valuation Amount,Latest Valuation Date,Fitch Product Category,Originator Product Category,Further Advance,Completion Date,Original Term,Maturity Date,Interest Rate Type,Current Index,Reversionary Index,Current Interest Rate,Current Margin,Reversionary Margin,Reversion Date,Loan Purpose,Repayment Type,FTB Flag,RTB Flag,Self Cert Flag,Property Type,Occupancy,Region,Tenure,Bankruptcy Marker,No of CCJs,Value of CCJs,Income Borrower 1,Income Borrower 2,Index Reference Rate,Originator,Possession Flag
201206,3080835.14,3339745.39,5635829.67,56385120.94,37477477.5,82961975.95,42702.31,22445.42,13.56,16.5,181673729.01,19851218,P,Yacht,Y,19950101,2.02,23670307,fixed,FIX,BBR,87.76,1.99,-0.99,20400729,RC,OT,N,N,Y,ND,BTL,US,Feudal,N,0.6,27579.35,76346.23,195747.76,5.09,Platform,Super chill
199204,5903823.94,7145788.25,2972035.43,140219372.33,184365366.43,25949513.08,63090.87,24055.18,13.6,15.43,65237381.53,20010922,M,Bungaloo,Y,20531019,11.46,23010430,floating,SVR,3ML,41.17,-0.24,-0.53,23341111,OT,PP,Y,N,N,TH,BTL,US,Feudal,Y,0.65,94995.57,66962.28,2237094.37,10.63,GMAC,Super chill
200409,1269448.91,7942351.13,9309444.35,67604933.15,17464424.08,175008397.9,86827.6,48184.58,5.99,14.22,135251341.07,19811027,L,Big Yacht,N,20700724,23.91,22250128,floating,BBR,OTH,55.15,-0.14,1.09,21120209,OT,IO,Y,Y,N,ND,BTL,UK,Feudal,Y,1.11,52190.46,33436.77,6902026.65,13.73,Citibank,Instagram stalker
201005,4685570.29,4632107.69,4857628.69,90565262.06,121886253.99,188827106.12,62079.26,48785.73,11.92,16.46,184520129.4,20000718,P,Yacht,N,20271107,53.75,21210711,fixed,OTH,FIX,19.66,-0.04,0.48,23290709,RE,ND,N,Y,N,DT,BTL,US,Feudal,N,2.67,9861.95,22335.73,7289058.62,12.84,Platform,Super chill
200608,8380622.47,307518.05,2068986.38,108798424.23,132347703.41,96342370.38,55098.89,85021.72,7.76,6.54,138820919.91,19990803,P,Bungaloo,N,22071103,55.22,21300122,floating,SVR,1ML,97.3,-0.52,0.74,23430330,RD,ND,Y,Y,N,DT,POW,US,Feudal,Y,3.05,73712.35,50767.87,3004686.65,3.25,Citibank,Super chill
198208,1497397.37,2790117.76,689838.8,181390788.95,83830116.44,189657409.29,16259.94,36713.91,12.65,7.66,155212574.28,19841116,U,House,Y,21290609,54.7,23320107,floating,SVR,BBR,1.5,-0.47,-1.82,20341006,CO,PP,N,N,N,SD,BTL,UK,Freehold,Y,0.89,99344.21,34444.19,6504895.81,3.35,Platform,Instagram stalker
199501,3385111.76,260853.21,6735846.54,172584036.06,159188799.65,15020276.37,40876.05,97862.02,10.09,13.21,43621385.61,19830920,B,Bank,N,23740121,22.68,20430520,floating,1ML,BBR,62.41,1.71,-0.11,21051126,CO,ND,N,Y,Y,OT,OWN,UK,Freehold,N,3.44,48235.43,35930.92,4683139.68,9.36,Citibank,Never calls
198012,8943006.12,8730300.78,8455399.08,4891754.7,115369964.08,125771086.09,84590.33,38393.24,9.96,10.44,186533524.3,20090104,U,Yacht,N,22410514,6.89,23830531,fixed,SVR,BBR,72.22,1.28,0.84,21241015,RD,RE,N,N,Y,ND,BTL,UK,Leasehold,Y,1.3,6107.74,32501.72,3922583.5,14.75,Platform,Super chill
200206,9585125.77,3234782.27,5227485.9,198582319.58,59319851.66,115379325.3,37873.09,25675.15,15.62,8.75,56386286.33,20011005,L,House,N,22630422,16.71,20070219,floating,3ML,3ML,80.87,-0.12,-1.88,22430621,RE,IO,N,N,Y,DT,BTL,UK,Leasehold,N,1.19,85137.99,42867.4,771553.09,8.06,Kensington,Super chill
200512,3005620.08,4016246.17,1585596.66,80868127.87,115198679.3,103616333.88,30264.42,2423.39,14.9,19.47,190021172.95,19891119,B,Really Big Yacht,Y,23861101,57.72,22860211,floating,OTH,FIX,98.61,0.47,0.29,22531214,ER,RE,Y,Y,N,BU,ND,UK,Freehold,N,3.64,2450.48,72396.76,5286401.7,10.92,Platform,Somewhat possessive
201204,9560762.94,4316550.22,4052832.59,34600751.55,31557746.23,75374087.08,94606.26,87177.02,12.14,10.14,104368091.7,20110527,N,Biggest Yacht,Y,22531205,29.6,23190907,floating,3ML,OTH,26.08,-1.44,1.87,22390612,RE,IO,Y,N,Y,BU,SHO,US,Feudal,Y,2.51,90128.34,91786.27,5312664.04,14.69,SPML,Clingy
200511,331095.38,5042740.38,3217262.29,21877134.61,118245057.79,77146581.0,76184.76,20091.8,8.89,8.5,164179760.95,20080829,B,Yacht,Y,23441029,9.29,20460813,floating,OTH,1ML,0.6,-1.11,1.67,21880303,OT,RE,N,Y,N,SD,ND,US,Feudal,Y,3.28,97097.07,83036.94,3645229.35,10.49,Verso,Somewhat possessive
199812,967013.45,6421528.46,6415141.24,154673333.54,179706400.72,59934231.36,78928.28,66900.13,14.2,13.44,60993748.74,19820825,N,Big Yacht,Y,23420314,23.15,23560421,floating,SVR,3ML,14.42,1.84,-1.48,23460305,RC,OT,Y,N,Y,SD,POW,US,Leasehold,N,2.49,92075.65,73944.54,8691469.11,2.88,Kensington,Super chill
199609,7010308.03,9303366.3,9975694.32,158146930.64,177472365.71,88029069.81,98743.27,71107.24,9.58,15.82,22664740.06,20141027,N,Biggest Yacht,Y,20420827,45.37,22200326,fixed,SVR,1ML,0.17,-0.22,0.76,19870517,RR,IO,Y,Y,Y,BU,OWN,US,Freehold,Y,0.16,33206.78,52956.02,2458987.43,9.66,Verso,Somewhat possessive
198802,5960487.54,7911731.46,6234102.02,16685681.29,33519273.44,95301856.86,65165.14,38097.5,8.99,7.65,123774980.2,19860220,U,House,Y,22200227,2.08,22400310,fixed,3ML,SVR,84.87,-0.05,1.22,23550816,OT,RE,N,Y,N,ND,POW,US,Leasehold,N,3.68,97326.82,97169.23,7460443.94,13.46,SPML,Somewhat possessive
201002,6844630.53,6709263.93,7436053.53,138621244.93,136015520.04,69759399.42,60814.19,78737.37,18.25,16.2,171154894.79,19850808,M,Big Yacht,Y,20390724,41.58,20050731,floating,SVR,BBR,74.62,-1.39,-1.38,21011013,RE,RE,Y,N,Y,FD,POW,US,Freehold,N,3.76,1242.4,46958.2,7285556.08,9.63,Verso,Clingy
199201,6581961.96,8035067.31,2765912.53,97616253.93,48541280.53,151164682.36,95728.0,46632.31,12.55,10.84,125442890.44,19810106,L,Biggest Yacht,Y,20091118,12.71,20300527,floating,SVR,OTH,56.96,0.06,0.08,22640401,RE,PP,Y,Y,Y,SD,ND,US,Leasehold,Y,2.51,31514.99,45909.26,7988825.14,5.22,Verso,Super chill
201401,1161489.05,1697723.75,4978816.88,112210849.23,133272083.87,54677128.92,30370.83,21286.38,6.49,17.21,66390659.22,20101126,M,House,N,20350926,15.27,21181010,fixed,OTH,OTH,66.47,1.9,0.15,23120212,CO,OT,Y,N,N,OT,ND,UK,Leasehold,N,3.03,66678.5,81913.12,6063904.29,10.11,SPML,Super chill
201410,5498892.32,8789362.33,1551196.04,92214412.63,151224564.29,68241639.59,31220.45,57123.62,16.78,12.46,105994103.64,19820819,N,Really Big Yacht,Y,20130607,4.23,22740510,floating,BBR,SVR,11.93,0.08,1.84,21621008,RR,ND,Y,Y,Y,ND,OWN,UK,Leasehold,Y,3.54,97902.86,85212.78,7935541.73,8.37,SPML,Super chill
199512,2700958.71,4699239.54,8866584.07,46338442.15,73623206.59,25278139.46,84977.91,65519.37,12.11,12.65,11527890.49,19940612,N,House,N,22901026,20.98,21250921,floating,FIX,FIX,75.07,0.98,-1.25,20390101,OT,OT,Y,N,Y,OT,SHO,US,Freehold,Y,0.62,76841.72,87558.52,7263496.76,4.31,Platform,Somewhat possessive
200707,8129414.88,4670317.44,8285945.33,35668427.45,159027111.63,175748652.52,95703.76,71528.18,7.15,19.89,156640165.63,19950802,L,Yacht,N,21910110,40.59,22070427,fixed,SVR,FIX,22.84,0.63,-0.17,21191126,RR,ND,Y,N,Y,DT,SHO,US,Feudal,N,2.58,90032.16,38857.82,6736920.83,11.34,SPML,Instagram stalker
201502,6200002.75,1917972.14,3977342.86,138103150.29,54821072.48,17320955.36,9072.87,39599.85,5.6,11.12,101954603.14,19940824,U,Yacht,N,21950124,52.42,22040731,fixed,OTH,OTH,52.54,-0.59,-1.78,23281104,CO,OT,Y,Y,N,BU,ND,US,Feudal,N,0.8,26749.89,25535.78,1338220.48,11.81,Citibank,Never calls
199908,66078.34,8480824.69,582741.08,146611378.08,154715819.06,196060092.31,71209.38,44541.84,16.29,8.77,21621935.34,20081106,P,Awesome Yacht,Y,23810528,36.38,23650908,floating,1ML,SVR,56.1,-1.52,1.74,23680521,ER,RE,Y,Y,N,TH,OWN,US,Feudal,N,2.83,12701.52,76109.67,4302206.74,14.7,Kensington,Clingy
198305,4535014.56,4425099.79,5915105.42,126041239.3,193794546.23,170729115.27,85820.79,50599.98,12.63,15.41,177747762.06,20131224,L,Yacht,Y,23321231,20.01,23450305,floating,1ML,BBR,13.58,-1.09,-1.65,23910701,RR,OT,Y,N,N,FD,POW,UK,Feudal,N,1.96,30604.95,42045.77,4683400.0,5.21,Kensington,Super chill
199007,4269748.58,8771091.59,5043385.91,180127378.75,92656431.73,107821294.56,17652.91,26719.32,15.05,8.31,146809653.52,19990107,P,House,N,20570605,14.88,22411022,floating,SVR,FIX,84.09,0.62,1.88,20230121,PU,ND,Y,Y,N,FD,BTL,US,Leasehold,Y,0.3,52360.02,69950.4,2238122.34,8.9,Kensington,Clingy
198311,8424185.15,4787009.11,6746244.94,147247746.45,147731908.33,110032494.21,25673.38,30613.3,8.82,10.49,82448630.96,19930820,L,Big Yacht,N,23050310,46.14,22851217,floating,OTH,FIX,47.57,-1.18,1.43,20420819,RR,ND,Y,Y,N,FD,SHO,US,Feudal,Y,3.27,36610.31,20360.11,8876009.72,9.69,SPML,Never calls
201704,8848247.61,7676986.01,652332.95,91219746.12,159122014.27,124399960.71,41261.55,35451.29,18.64,18.23,72779607.57,20170710,P,House,Y,21200516,52.41,22310821,floating,1ML,3ML,4.39,-0.4,-1.65,22590306,RR,ND,Y,Y,Y,SD,ND,US,Leasehold,Y,0.06,85977.8,48018.76,8747900.75,12.18,Kensington,Somewhat possessive
200303,3196022.46,2673729.92,6820114.48,195347587.08,185984248.26,77364621.33,83036.24,70959.17,15.14,8.59,25147952.1,19890206,L,House,Y,21300410,13.57,20301009,floating,BBR,BBR,2.67,-0.37,2.1,22651213,OT,RE,Y,Y,Y,SD,SHO,US,Feudal,Y,3.85,30344.86,44848.85,1007572.22,14.43,Verso,Never calls
200706,86626.25,473289.07,9205109.18,196951111.22,52368664.16,130258441.59,20516.16,4766.39,10.1,13.03,123219912.34,20060308,P,Bungaloo,Y,22631011,35.83,21941109,fixed,BBR,OTH,25.46,-1.34,-0.02,21560609,RD,IO,N,Y,Y,ND,POW,US,Freehold,N,2.23,4959.34,42077.3,6686361.35,3.78,SPML,Never calls
198301,1148941.94,2713579.14,6205600.46,95389360.29,86921516.0,171706260.34,67027.79,15554.3,5.46,12.12,47086268.27,19820125,U,Big Yacht,Y,21761219,18.59,23661223,floating,3ML,SVR,8.87,0.65,-1.36,21290709,RR,RE,N,Y,N,DT,SHO,US,Feudal,Y,1.4,29214.73,43482.52,8646788.68,3.84,Citibank,Never calls
198606,9241296.94,9311210.01,5138978.18,47251282.91,180196722.51,86616999.91,16641.69,44321.0,11.42,15.48,153525282.52,20061226,B,Biggest Yacht,N,21980508,7.17,21721101,floating,BBR,1ML,8.88,1.93,-2.06,20891129,ER,ND,N,N,N,FD,BTL,US,Feudal,Y,2.5,21835.91,13415.43,9261784.25,4.54,Kensington,Somewhat possessive
199910,951039.81,1001362.8,8451434.24,20923491.09,165986557.15,150293348.16,42061.41,97915.43,14.94,7.06,77546904.38,19890808,U,Bank,N,19820723,51.11,21770913,fixed,1ML,FIX,44.58,0.11,-1.59,23090114,PU,RE,Y,N,Y,OT,ND,US,Freehold,N,0.43,61506.74,22651.38,9841289.29,14.2,Platform,Clingy
199909,2406020.4,6904313.25,3614592.94,177783778.34,28348715.38,180965353.57,34168.35,30243.94,14.74,12.72,164815804.02,20040717,U,Bungaloo,Y,22700513,35.33,22090117,floating,3ML,BBR,17.18,-0.65,-1.96,23181112,OT,ND,Y,N,N,SD,BTL,US,Freehold,Y,2.35,17056.02,86731.07,8336832.08,7.02,Citibank,Clingy
198011,6477111.8,7300390.93,3138088.52,107505513.57,1175779.13,12294837.52,61795.85,32661.54,16.57,19.29,191408237.42,20050624,L,Yacht,Y,20320327,58.56,23220206,floating,FIX,SVR,99.77,1.12,1.95,23870516,OT,IO,Y,N,N,FD,BTL,US,Leasehold,N,2.17,23187.67,93118.43,2961601.7,5.95,Citibank,Instagram stalker
201001,6012111.75,9323986.16,7733029.9,163029641.73,184628811.97,30164082.67,54352.92,83162.1,17.57,19.37,122625482.1,20001215,M,House,N,23000615,3.99,23141105,floating,SVR,FIX,89.8,-0.86,-1.85,23550812,OT,RE,Y,Y,Y,DT,ND,UK,Leasehold,Y,1.83,12164.16,23438.21,8068246.48,12.59,GMAC,Clingy
199006,1709180.55,4686616.8,2192209.76,71433241.17,2066961.78,198323626.99,42504.83,42644.4,10.76,5.09,107716788.08,20030715,N,Yacht,N,23330523,13.58,23091031,fixed,BBR,BBR,40.67,-1.59,-1.19,22591008,RD,RE,N,N,Y,SD,SHO,US,Feudal,N,3.56,6078.31,94981.51,2854155.0,14.5,Citibank,Instagram stalker
198312,254734.08,8916312.1,5946804.94,198728170.58,19866214.8,168005024.11,26795.15,16738.44,7.16,12.28,157600395.7,20131016,L,Biggest Yacht,N,20260924,11.1,23730615,fixed,SVR,BBR,89.37,-1.0,1.03,22450311,ER,PP,Y,N,Y,OT,POW,UK,Freehold,Y,0.85,42604.26,24019.73,5616101.68,5.82,Platform,Clingy
199903,797284.53,3268785.36,4572919.72,177310035.7,175299167.49,147440948.32,66377.89,64256.28,16.38,13.68,111458194.15,19840622,N,Really Big Yacht,N,23270112,35.13,23421228,fixed,FIX,3ML,36.92,-1.28,-1.42,22331224,ER,OT,N,Y,N,FD,ND,US,Leasehold,Y,3.75,68477.13,89416.36,7987875.14,13.23,SPML,Super chill
199706,2034138.65,2140690.16,9911146.11,58831985.59,99648255.03,45571838.37,75576.26,45201.47,6.81,6.1,177119110.01,20080809,P,Awesome Yacht,N,20910221,6.8,20221213,fixed,3ML,BBR,85.79,1.65,0.51,20231104,RC,OT,N,Y,N,OT,POW,US,Freehold,N,2.15,61033.72,55133.3,5601005.87,11.52,Platform,Clingy
200611,7086083.47,3979740.39,1233424.18,143507608.36,133640918.54,118131824.35,74982.57,19795.15,6.58,5.92,59568244.59,19850529,U,Really Big Yacht,N,21780727,26.61,20960616,fixed,OTH,FIX,45.66,-0.36,0.21,22131006,RC,ND,Y,Y,Y,ND,SHO,UK,Feudal,Y,0.96,59426.63,65090.4,6885441.87,3.37,GMAC,Never calls
199508,6423141.95,1662827.48,1184545.33,24869839.06,171370743.44,24951836.26,72428.3,92801.82,18.41,14.25,29523330.16,20110803,U,Awesome Yacht,Y,20910817,19.01,20350615,fixed,OTH,SVR,89.67,0.63,0.87,21710612,RE,OT,N,Y,N,OT,OWN,US,Leasehold,N,2.58,83813.49,33427.59,5964642.65,12.09,Citibank,Never calls
198909,63552.35,8163459.58,1810474.71,16793639.31,108517203.51,30862981.24,88190.37,34375.22,18.81,13.62,94563441.35,20060817,M,Yacht,Y,22540506,41.48,23460519,fixed,3ML,OTH,1.18,-0.82,-1.54,22610731,RE,ND,N,N,Y,DT,POW,UK,Freehold,N,3.11,98282.83,58278.01,9774317.6,14.69,GMAC,Clingy
199308,8831503.77,7918120.09,4508834.99,144078247.23,120969804.78,36432064.08,59872.86,42302.73,14.09,13.94,88970083.79,19881120,U,Big Yacht,N,22101123,57.99,23171021,fixed,OTH,OTH,97.89,-0.79,0.17,21740127,ER,PP,Y,Y,Y,DT,POW,UK,Feudal,N,2.13,32037.89,77932.65,5387031.45,9.71,Platform,Never calls
201306,3639315.25,7935519.7,7181497.76,110222826.91,160214842.01,178047097.32,51356.19,47078.11,11.1,5.79,44897758.7,19951127,M,House,N,21550409,50.95,20840408,fixed,3ML,FIX,67.67,-0.48,-0.09,23061118,ND,OT,Y,N,N,SD,OWN,US,Freehold,Y,3.76,63266.81,79883.9,638813.87,4.35,Citibank,Never calls
200410,5376926.49,701448.92,1856788.49,159227797.41,180161780.46,179618974.93,61187.28,57545.64,12.27,19.66,1864281.9,19940124,M,Bungaloo,Y,23590506,13.35,21780205,floating,BBR,FIX,43.75,-0.65,0.46,21230817,ER,ND,Y,N,N,BU,ND,UK,Leasehold,Y,0.18,32381.17,32852.92,4297461.98,12.05,SPML,Clingy
200606,5769709.67,9642284.23,7997630.96,57098688.74,8312086.09,59661931.36,86144.61,46737.96,18.98,13.35,86541733.25,20150928,P,House,Y,20380628,4.06,22570421,fixed,FIX,BBR,40.98,-1.72,-0.06,22250517,CO,PP,N,N,N,TH,ND,UK,Freehold,N,0.7,89630.38,42681.66,3026811.37,14.64,Kensington,Somewhat possessive
200607,8858528.38,7104899.14,242335.62,134306592.97,114617605.6,195335002.44,56053.81,24915.7,6.77,18.2,89830360.42,20170511,B,Really Big Yacht,N,22300914,38.03,22300625,floating,1ML,OTH,88.78,1.81,1.88,23600825,ER,OT,N,Y,Y,BU,OWN,UK,Feudal,N,3.21,47975.8,7904.73,8852347.9,5.32,GMAC,Instagram stalker
199208,19966.92,6110151.66,8035012.0,193563048.46,147983746.21,197448304.87,29842.24,86915.81,6.26,19.49,93310692.05,19920828,N,Awesome Yacht,N,21140408,55.67,21130225,fixed,BBR,SVR,21.24,-0.42,-0.21,20530304,ND,ND,Y,Y,N,SD,OWN,US,Freehold,Y,0.2,39808.6,60976.69,4185594.53,2.09,Verso,Never calls
198205,8896184.5,1397010.37,8435689.14,42647896.91,197738464.55,122501119.0,90093.37,6441.71,9.86,11.84,41121670.03,20110315,P,Really Big Yacht,Y,23510908,29.8,21610313,floating,1ML,SVR,22.15,1.39,0.77,23760401,RR,OT,N,N,N,BU,OWN,UK,Freehold,Y,1.08,88276.41,65780.28,5697874.13,5.48,Citibank,Super chill
198310,670676.39,600445.78,2252120.5,117849857.47,118828363.39,4776777.04,9903.61,45907.61,13.87,14.87,38816144.74,19870215,L,Bank,Y,21390608,51.05,20851110,fixed,OTH,3ML,12.79,-1.12,-1.22,23580206,RE,ND,Y,Y,N,TH,BTL,US,Leasehold,N,3.62,65998.13,74846.61,7174758.08,10.48,Kensington,Clingy
198312,6280808.03,8162477.69,9611531.93,173036931.16,29897814.02,99231514.46,48025.55,40327.16,7.84,5.3,180742559.97,19800509,M,Bungaloo,N,20910604,50.57,22890428,fixed,FIX,BBR,46.86,-0.21,0.72,23740211,RE,OT,N,N,N,ND,POW,UK,Leasehold,N,1.25,2275.9,61964.48,5300526.07,13.73,GMAC,Clingy
198504,9404303.05,4898772.61,5728212.42,135224238.15,12263733.63,159559682.42,43217.98,69711.08,11.37,12.93,132810003.9,20150512,B,Yacht,N,23171129,44.37,21240515,fixed,FIX,OTH,13.92,-0.18,0.21,20210222,RC,ND,N,N,Y,DT,SHO,UK,Feudal,N,1.69,55881.9,76167.61,4388884.7,5.02,Citibank,Never calls
200910,4802456.17,5244215.45,981021.84,34787920.56,66736415.22,180246424.18,66894.73,11676.21,15.12,15.98,148589668.2,20161228,U,House,Y,22221208,1.94,22420328,fixed,BBR,SVR,34.15,1.23,-1.51,20080729,ND,IO,N,Y,Y,OT,ND,UK,Leasehold,Y,0.4,99996.94,35075.95,5702918.01,7.87,GMAC,Super chill
199502,5941783.83,355056.91,4703325.9,198133334.26,53260350.18,53027871.73,50982.2,24489.16,7.66,17.32,128991889.4,19941231,M,Yacht,Y,20940408,4.87,22640812,fixed,1ML,3ML,23.28,-0.33,0.8,21711104,RR,OT,N,Y,Y,TH,ND,US,Feudal,Y,1.29,75418.78,89459.23,2858363.57,8.66,GMAC,Super chill
201607,6484308.63,4969263.74,9701996.21,81877868.54,78936655.55,39215507.63,97290.31,32950.74,17.0,16.59,44709545.43,19901108,P,Awesome Yacht,Y,22790531,25.96,21760106,floating,3ML,BBR,96.7,-0.17,0.52,22120320,RR,IO,N,N,N,SD,SHO,UK,Freehold,Y,0.27,38168.62,52063.47,7972433.91,12.99,Verso,Never calls
199907,1612748.28,1479225.57,2862202.62,193878515.56,120495965.61,54111501.36,31620.64,57025.13,11.78,11.53,142577180.85,19941103,U,Really Big Yacht,N,23631029,25.94,21401122,fixed,BBR,3ML,37.07,0.18,-0.71,21651222,PU,ND,N,Y,N,FD,OWN,US,Leasehold,N,2.74,68543.04,19298.72,5731563.5,8.48,SPML,Somewhat possessive
198511,6721980.77,8563047.45,8795622.45,34483197.29,47187508.68,2215776.68,4687.91,2430.51,7.45,18.16,122966473.6,19940130,N,House,N,21170908,29.44,20000517,fixed,SVR,OTH,80.07,1.57,-0.17,23730107,RD,ND,N,N,Y,OT,SHO,US,Leasehold,N,3.33,23807.94,52786.62,2260907.53,7.49,GMAC,Super chill
200409,1382229.49,7801840.33,7978244.24,161002753.45,62532156.65,4159098.12,99125.21,64429.68,19.86,17.3,103726413.58,19870128,P,Bank,N,21960815,53.7,20640526,floating,3ML,1ML,84.34,0.1,1.19,22390313,OT,RE,N,Y,N,DT,BTL,US,Feudal,N,1.75,37026.92,62132.84,5857653.92,7.49,Citibank,Instagram stalker
198104,7603541.47,6794740.17,5338190.18,101792167.03,33724851.38,43987764.3,77212.29,97714.63,11.08,18.57,177572317.85,19850407,P,House,N,22370707,41.3,21111028,floating,3ML,FIX,63.53,0.35,-1.45,22990820,RR,ND,Y,Y,N,SD,OWN,UK,Leasehold,N,0.19,92842.8,35319.56,6488949.45,2.8,Platform,Super chill
199504,8729352.48,1451452.85,3175722.46,16632402.11,42142588.56,187828010.17,53446.62,76827.04,8.27,5.34,149968633.64,19950214,B,Biggest Yacht,N,21470219,21.35,20170613,floating,BBR,FIX,57.29,0.19,0.22,19930604,RE,PP,Y,N,N,ND,BTL,US,Feudal,N,0.04,26681.33,16107.86,6723627.56,11.28,SPML,Instagram stalker
199412,6045132.78,4413998.31,1044702.11,37416111.1,111481619.48,190942278.97,55135.22,17960.02,18.82,8.06,18759948.05,20160827,P,Big Yacht,Y,21130428,52.1,19850611,fixed,BBR,SVR,62.79,0.81,1.67,21900809,RE,PP,N,Y,Y,FD,SHO,UK,Freehold,Y,0.52,70730.48,25481.52,4613588.12,2.05,Verso,Super chill
198003,8453005.16,7968867.39,8514182.06,136187064.87,137344907.42,139364321.9,67395.46,46072.1,15.07,13.43,32187108.4,20120919,U,Biggest Yacht,Y,21050610,30.65,23840523,fixed,OTH,FIX,43.11,-1.48,1.32,20951215,CO,IO,Y,Y,Y,TH,BTL,UK,Feudal,Y,1.03,45928.54,16634.78,5732069.59,3.78,Kensington,Somewhat possessive
198302,1800565.65,9950638.81,9639597.45,79723669.03,54025401.26,49839411.61,82458.19,26442.23,9.5,9.58,79513629.71,19980127,P,Awesome Yacht,N,21810413,2.32,23391006,fixed,OTH,OTH,53.4,0.19,1.26,20161208,OT,PP,Y,N,Y,SD,ND,US,Freehold,Y,1.45,23834.83,32210.2,7927064.57,7.99,SPML,Super chill
198904,770781.96,6449638.57,8373989.56,112056031.0,51733671.43,46753609.6,60048.79,63684.14,17.3,8.87,116319679.63,20120307,L,Awesome Yacht,N,20510610,4.58,20810720,fixed,SVR,SVR,41.59,-0.05,0.42,21890718,RC,PP,Y,N,Y,BU,OWN,UK,Freehold,N,3.88,32932.19,20006.83,20567.27,13.09,Platform,Super chill
198811,8529525.05,7469134.3,281666.11,194313727.04,12172361.12,182444635.56,83709.42,38476.07,9.43,12.44,68118313.33,20080208,N,Big Yacht,Y,22281224,48.29,23400321,fixed,1ML,3ML,9.92,-0.49,0.11,21280119,ER,ND,Y,N,Y,TH,SHO,US,Freehold,N,3.97,39975.49,1080.77,5030021.85,4.42,Verso,Instagram stalker
201408,5042030.33,6978172.38,6562473.87,5047338.15,166160291.56,119133704.22,78571.95,80302.44,18.62,7.49,118043650.34,19860120,U,House,Y,20450616,5.04,21961119,fixed,3ML,1ML,46.2,-1.54,-1.52,20810815,ER,IO,N,N,Y,SD,SHO,US,Freehold,Y,2.97,90569.9,34265.56,2034883.11,4.68,Verso,Somewhat possessive
201309,1376037.54,2257513.66,1942203.65,130428020.92,53751111.79,27218663.28,8985.91,62845.1,13.93,17.67,1975249.34,20031212,L,Awesome Yacht,Y,22410718,53.27,21281218,floating,1ML,FIX,53.1,1.51,2.04,19880430,CO,PP,Y,Y,Y,OT,SHO,UK,Leasehold,N,3.2,79816.31,3213.32,8223137.76,4.88,SPML,Clingy
200112,8186463.73,8609993.78,9657624.7,83486715.77,160461354.73,23312316.78,92392.69,36313.73,11.61,13.36,174001309.27,19930306,B,Bank,Y,22260720,41.0,20460814,floating,OTH,FIX,62.0,1.92,-1.42,23150111,OT,IO,N,Y,Y,FD,POW,US,Freehold,Y,3.79,37281.32,61990.27,1655337.89,5.5,Kensington,Never calls
198312,1441757.72,5518062.62,6207814.76,151923703.81,17985007.23,104977281.66,65658.68,62050.09,11.55,10.48,158529855.51,20140612,B,Yacht,N,21620419,44.85,23630408,fixed,3ML,SVR,99.49,-1.16,-1.32,21470608,RR,RE,N,Y,N,ND,OWN,US,Freehold,Y,0.01,90985.33,29633.87,1274355.32,8.74,GMAC,Instagram stalker
200703,4102617.2,2327211.83,3942005.96,49418696.97,16635848.42,42106097.42,68066.48,68638.96,10.3,16.65,131505826.63,20091130,N,House,N,20140116,39.04,23251001,floating,BBR,3ML,40.97,1.63,-1.29,21550118,PU,ND,Y,N,Y,OT,POW,UK,Feudal,Y,2.25,48690.02,64332.61,5497289.17,12.76,Platform,Somewhat possessive
199611,9769276.0,7005350.34,3273018.8,115151577.45,165907193.56,55951055.7,98596.47,46543.13,15.86,6.03,131378069.65,19831211,P,Really Big Yacht,Y,21981022,9.96,20120716,fixed,OTH,BBR,25.21,1.8,-1.92,21341021,OT,OT,Y,N,Y,TH,POW,US,Leasehold,Y,3.19,49502.18,69915.9,6780074.32,4.24,SPML,Somewhat possessive
199803,6657964.95,4493503.67,3247437.32,101875111.6,96904790.77,59232486.6,10858.32,71003.23,18.08,13.87,178529615.43,20110625,B,Bank,N,20930201,10.43,21831228,floating,FIX,SVR,31.65,-0.74,-1.58,22570512,CO,RE,N,N,N,OT,ND,US,Freehold,N,1.06,61737.71,85604.81,8299706.67,7.55,GMAC,Never calls
201702,9046192.64,1420556.68,8925103.55,133617898.82,66961028.22,171795278.38,45992.88,2887.6,8.01,18.53,48881435.91,19840506,P,Awesome Yacht,Y,19811129,40.25,21640123,fixed,SVR,OTH,97.88,-0.2,-0.45,22260108,OT,RE,N,Y,Y,ND,OWN,UK,Leasehold,Y,0.52,44585.94,85768.74,9588846.84,4.0,SPML,Somewhat possessive
201312,9122474.43,6123679.44,3646290.38,110181763.98,142479002.15,151896418.14,58361.92,4438.81,12.86,13.0,140474794.95,20151119,L,Really Big Yacht,Y,23230318,9.06,23370913,floating,SVR,OTH,15.91,-1.91,-0.3,21650529,CO,OT,Y,N,Y,SD,BTL,US,Freehold,Y,2.33,11723.85,80733.95,3221162.12,3.05,Platform,Super chill
